"Room","Building","Weekday","Availability","Effective Start Date","Effective End Date","Status","Capacity","Type","Features","Online Room","Hide in Scheduling","Notes"
"VIC101","VICTORY","Monday","2:35PM-4:20PM","","","Active","23","classroom","Carpet, Dobbs Ferry Classroom, Furniture - Instructor's Podium, Furniture - Whiteboard, Furniture - Whiteboard (mobile), Shades/Blinds (basic), Technology - AV technology Space, Technology - Computer Stations, Technology - Level 2, Technology - Software Available: Console8 (excel certification), Technology - Software Available: Gmetrix, Technology - Software Available: Tableau, Technology - TV (multi-panel), Technology - TV / DVD, Unit Ventilator","false","false",""
"VIC101","VICTORY","Monday","5:40PM-10:00PM","","","Active","23","classroom","Carpet, Dobbs Ferry Classroom, Furniture - Instructor's Podium, Furniture - Whiteboard, Furniture - Whiteboard (mobile), Shades/Blinds (basic), Technology - AV technology Space, Technology - Computer Stations, Technology - Level 2, Technology - Software Available: Console8 (excel certification), Technology - Software Available: Gmetrix, Technology - Software Available: Tableau, Technology - TV (multi-panel), Technology - TV / DVD, Unit Ventilator","false","false",""
"VIC101","VICTORY","Tuesday","8:00AM-11:40AM","","","Active","23","classroom","Carpet, Dobbs Ferry Classroom, Furniture - Instructor's Podium, Furniture - Whiteboard, Furniture - Whiteboard (mobile), Shades/Blinds (basic), Technology - AV technology Space, Technology - Computer Stations, Technology - Level 2, Technology - Software Available: Console8 (excel certification), Technology - Software Available: Gmetrix, Technology - Software Available: Tableau, Technology - TV (multi-panel), Technology - TV / DVD, Unit Ventilator","false","false",""
"VIC101","VICTORY","Tuesday","1:00PM-2:50PM","","","Active","23","classroom","Carpet, Dobbs Ferry Classroom, Furniture - Instructor's Podium, Furniture - Whiteboard, Furniture - Whiteboard (mobile), Shades/Blinds (basic), Technology - AV technology Space, Technology - Computer Stations, Technology - Level 2, Technology - Software Available: Console8 (excel certification), Technology - Software Available: Gmetrix, Technology - Software Available: Tableau, Technology - TV (multi-panel), Technology - TV / DVD, Unit Ventilator","false","false",""
"VIC101","VICTORY","Tuesday","4:10PM-4:20PM","","","Active","23","classroom","Carpet, Dobbs Ferry Classroom, Furniture - Instructor's Podium, Furniture - Whiteboard, Furniture - Whiteboard (mobile), Shades/Blinds (basic), Technology - AV technology Space, Technology - Computer Stations, Technology - Level 2, Technology - Software Available: Console8 (excel certification), Technology - Software Available: Gmetrix, Technology - Software Available: Tableau, Technology - TV (multi-panel), Technology - TV / DVD, Unit Ventilator","false","false",""
"VIC101","VICTORY","Tuesday","5:40PM-6:15PM","","","Active","23","classroom","Carpet, Dobbs Ferry Classroom, Furniture - Instructor's Podium, Furniture - Whiteboard, Furniture - Whiteboard (mobile), Shades/Blinds (basic), Technology - AV technology Space, Technology - Computer Stations, Technology - Level 2, Technology - Software Available: Console8 (excel certification), Technology - Software Available: Gmetrix, Technology - Software Available: Tableau, Technology - TV (multi-panel), Technology - TV / DVD, Unit Ventilator","false","false",""
"VIC101","VICTORY","Tuesday","7:35PM-10:00PM","","","Active","23","classroom","Carpet, Dobbs Ferry Classroom, Furniture - Instructor's Podium, Furniture - Whiteboard, Furniture - Whiteboard (mobile), Shades/Blinds (basic), Technology - AV technology Space, Technology - Computer Stations, Technology - Level 2, Technology - Software Available: Console8 (excel certification), Technology - Software Available: Gmetrix, Technology - Software Available: Tableau, Technology - TV (multi-panel), Technology - TV / DVD, Unit Ventilator","false","false",""
"VIC101","VICTORY","Wednesday","8:00AM-8:30AM","","","Active","23","classroom","Carpet, Dobbs Ferry Classroom, Furniture - Instructor's Podium, Furniture - Whiteboard, Furniture - Whiteboard (mobile), Shades/Blinds (basic), Technology - AV technology Space, Technology - Computer Stations, Technology - Level 2, Technology - Software Available: Console8 (excel certification), Technology - Software Available: Gmetrix, Technology - Software Available: Tableau, Technology - TV (multi-panel), Technology - TV / DVD, Unit Ventilator","false","false",""
"VIC101","VICTORY","Wednesday","9:50AM-10:05AM","","","Active","23","classroom","Carpet, Dobbs Ferry Classroom, Furniture - Instructor's Podium, Furniture - Whiteboard, Furniture - Whiteboard (mobile), Shades/Blinds (basic), Technology - AV technology Space, Technology - Computer Stations, Technology - Level 2, Technology - Software Available: Console8 (excel certification), Technology - Software Available: Gmetrix, Technology - Software Available: Tableau, Technology - TV (multi-panel), Technology - TV / DVD, Unit Ventilator","false","false",""
"VIC101","VICTORY","Wednesday","11:25AM-11:40AM","","","Active","23","classroom","Carpet, Dobbs Ferry Classroom, Furniture - Instructor's Podium, Furniture - Whiteboard, Furniture - Whiteboard (mobile), Shades/Blinds (basic), Technology - AV technology Space, Technology - Computer Stations, Technology - Level 2, Technology - Software Available: Console8 (excel certification), Technology - Software Available: Gmetrix, Technology - Software Available: Tableau, Technology - TV (multi-panel), Technology - TV / DVD, Unit Ventilator","false","false",""
"VIC101","VICTORY","Wednesday","1:00PM-1:15PM","","","Active","23","classroom","Carpet, Dobbs Ferry Classroom, Furniture - Instructor's Podium, Furniture - Whiteboard, Furniture - Whiteboard (mobile), Shades/Blinds (basic), Technology - AV technology Space, Technology - Computer Stations, Technology - Level 2, Technology - Software Available: Console8 (excel certification), Technology - Software Available: Gmetrix, Technology - Software Available: Tableau, Technology - TV (multi-panel), Technology - TV / DVD, Unit Ventilator","false","false",""
"VIC101","VICTORY","Wednesday","2:35PM-4:20PM","","","Active","23","classroom","Carpet, Dobbs Ferry Classroom, Furniture - Instructor's Podium, Furniture - Whiteboard, Furniture - Whiteboard (mobile), Shades/Blinds (basic), Technology - AV technology Space, Technology - Computer Stations, Technology - Level 2, Technology - Software Available: Console8 (excel certification), Technology - Software Available: Gmetrix, Technology - Software Available: Tableau, Technology - TV (multi-panel), Technology - TV / DVD, Unit Ventilator","false","false",""
"VIC101","VICTORY","Wednesday","5:40PM-10:00PM","","","Active","23","classroom","Carpet, Dobbs Ferry Classroom, Furniture - Instructor's Podium, Furniture - Whiteboard, Furniture - Whiteboard (mobile), Shades/Blinds (basic), Technology - AV technology Space, Technology - Computer Stations, Technology - Level 2, Technology - Software Available: Console8 (excel certification), Technology - Software Available: Gmetrix, Technology - Software Available: Tableau, Technology - TV (multi-panel), Technology - TV / DVD, Unit Ventilator","false","false",""
"VIC101","VICTORY","Thursday","8:00AM-11:40AM","","","Active","23","classroom","Carpet, Dobbs Ferry Classroom, Furniture - Instructor's Podium, Furniture - Whiteboard, Furniture - Whiteboard (mobile), Shades/Blinds (basic), Technology - AV technology Space, Technology - Computer Stations, Technology - Level 2, Technology - Software Available: Console8 (excel certification), Technology - Software Available: Gmetrix, Technology - Software Available: Tableau, Technology - TV (multi-panel), Technology - TV / DVD, Unit Ventilator","false","false",""
"VIC101","VICTORY","Thursday","1:00PM-2:50PM","","","Active","23","classroom","Carpet, Dobbs Ferry Classroom, Furniture - Instructor's Podium, Furniture - Whiteboard, Furniture - Whiteboard (mobile), Shades/Blinds (basic), Technology - AV technology Space, Technology - Computer Stations, Technology - Level 2, Technology - Software Available: Console8 (excel certification), Technology - Software Available: Gmetrix, Technology - Software Available: Tableau, Technology - TV (multi-panel), Technology - TV / DVD, Unit Ventilator","false","false",""
"VIC101","VICTORY","Thursday","4:10PM-4:20PM","","","Active","23","classroom","Carpet, Dobbs Ferry Classroom, Furniture - Instructor's Podium, Furniture - Whiteboard, Furniture - Whiteboard (mobile), Shades/Blinds (basic), Technology - AV technology Space, Technology - Computer Stations, Technology - Level 2, Technology - Software Available: Console8 (excel certification), Technology - Software Available: Gmetrix, Technology - Software Available: Tableau, Technology - TV (multi-panel), Technology - TV / DVD, Unit Ventilator","false","false",""
"VIC101","VICTORY","Thursday","5:40PM-6:15PM","","","Active","23","classroom","Carpet, Dobbs Ferry Classroom, Furniture - Instructor's Podium, Furniture - Whiteboard, Furniture - Whiteboard (mobile), Shades/Blinds (basic), Technology - AV technology Space, Technology - Computer Stations, Technology - Level 2, Technology - Software Available: Console8 (excel certification), Technology - Software Available: Gmetrix, Technology - Software Available: Tableau, Technology - TV (multi-panel), Technology - TV / DVD, Unit Ventilator","false","false",""
"VIC101","VICTORY","Thursday","7:35PM-10:00PM","","","Active","23","classroom","Carpet, Dobbs Ferry Classroom, Furniture - Instructor's Podium, Furniture - Whiteboard, Furniture - Whiteboard (mobile), Shades/Blinds (basic), Technology - AV technology Space, Technology - Computer Stations, Technology - Level 2, Technology - Software Available: Console8 (excel certification), Technology - Software Available: Gmetrix, Technology - Software Available: Tableau, Technology - TV (multi-panel), Technology - TV / DVD, Unit Ventilator","false","false",""
"VIC101","VICTORY","Friday","8:00AM-10:00PM","","","Active","23","classroom","Carpet, Dobbs Ferry Classroom, Furniture - Instructor's Podium, Furniture - Whiteboard, Furniture - Whiteboard (mobile), Shades/Blinds (basic), Technology - AV technology Space, Technology - Computer Stations, Technology - Level 2, Technology - Software Available: Console8 (excel certification), Technology - Software Available: Gmetrix, Technology - Software Available: Tableau, Technology - TV (multi-panel), Technology - TV / DVD, Unit Ventilator","false","false",""
"VIC101","VICTORY","Saturday","8:00AM-10:00PM","","","Active","23","classroom","Carpet, Dobbs Ferry Classroom, Furniture - Instructor's Podium, Furniture - Whiteboard, Furniture - Whiteboard (mobile), Shades/Blinds (basic), Technology - AV technology Space, Technology - Computer Stations, Technology - Level 2, Technology - Software Available: Console8 (excel certification), Technology - Software Available: Gmetrix, Technology - Software Available: Tableau, Technology - TV (multi-panel), Technology - TV / DVD, Unit Ventilator","false","false",""
"VIC102","VICTORY","Sunday","8:00AM-10:00PM","","","Active","12","classroom","Air Conditioner, Carpet, Dobbs Ferry Classroom, Furniture - Cabinets, Furniture - Instructor's Podium, Furniture - Table (Shared Long Tables), Furniture - Whiteboard, Receptacles/Power Outlets, Shades/Blinds (basic), Storage Room/Closet, Technology - AV technology Space, Technology - Level 3, Technology - TV / DVD, Technology - Video Conference Capabilities, Technology - Zoom Software Installed, Unit Ventilator","false","false",""
"VIC102","VICTORY","Monday","8:00AM-10:00PM","","","Active","12","classroom","Air Conditioner, Carpet, Dobbs Ferry Classroom, Furniture - Cabinets, Furniture - Instructor's Podium, Furniture - Table (Shared Long Tables), Furniture - Whiteboard, Receptacles/Power Outlets, Shades/Blinds (basic), Storage Room/Closet, Technology - AV technology Space, Technology - Level 3, Technology - TV / DVD, Technology - Video Conference Capabilities, Technology - Zoom Software Installed, Unit Ventilator","false","false",""
"VIC102","VICTORY","Tuesday","8:00AM-10:05AM","","","Active","12","classroom","Air Conditioner, Carpet, Dobbs Ferry Classroom, Furniture - Cabinets, Furniture - Instructor's Podium, Furniture - Table (Shared Long Tables), Furniture - Whiteboard, Receptacles/Power Outlets, Shades/Blinds (basic), Storage Room/Closet, Technology - AV technology Space, Technology - Level 3, Technology - TV / DVD, Technology - Video Conference Capabilities, Technology - Zoom Software Installed, Unit Ventilator","false","false",""
"VIC102","VICTORY","Tuesday","11:20AM-11:40AM","","","Active","12","classroom","Air Conditioner, Carpet, Dobbs Ferry Classroom, Furniture - Cabinets, Furniture - Instructor's Podium, Furniture - Table (Shared Long Tables), Furniture - Whiteboard, Receptacles/Power Outlets, Shades/Blinds (basic), Storage Room/Closet, Technology - AV technology Space, Technology - Level 3, Technology - TV / DVD, Technology - Video Conference Capabilities, Technology - Zoom Software Installed, Unit Ventilator","false","false",""
"VIC102","VICTORY","Tuesday","1:00PM-2:50PM","","","Active","12","classroom","Air Conditioner, Carpet, Dobbs Ferry Classroom, Furniture - Cabinets, Furniture - Instructor's Podium, Furniture - Table (Shared Long Tables), Furniture - Whiteboard, Receptacles/Power Outlets, Shades/Blinds (basic), Storage Room/Closet, Technology - AV technology Space, Technology - Level 3, Technology - TV / DVD, Technology - Video Conference Capabilities, Technology - Zoom Software Installed, Unit Ventilator","false","false",""
"VIC102","VICTORY","Tuesday","5:40PM-10:00PM","","","Active","12","classroom","Air Conditioner, Carpet, Dobbs Ferry Classroom, Furniture - Cabinets, Furniture - Instructor's Podium, Furniture - Table (Shared Long Tables), Furniture - Whiteboard, Receptacles/Power Outlets, Shades/Blinds (basic), Storage Room/Closet, Technology - AV technology Space, Technology - Level 3, Technology - TV / DVD, Technology - Video Conference Capabilities, Technology - Zoom Software Installed, Unit Ventilator","false","false",""
"VIC102","VICTORY","Wednesday","8:00AM-10:00PM","","","Active","12","classroom","Air Conditioner, Carpet, Dobbs Ferry Classroom, Furniture - Cabinets, Furniture - Instructor's Podium, Furniture - Table (Shared Long Tables), Furniture - Whiteboard, Receptacles/Power Outlets, Shades/Blinds (basic), Storage Room/Closet, Technology - AV technology Space, Technology - Level 3, Technology - TV / DVD, Technology - Video Conference Capabilities, Technology - Zoom Software Installed, Unit Ventilator","false","false",""
"VIC102","VICTORY","Thursday","8:00AM-10:05AM","","","Active","12","classroom","Air Conditioner, Carpet, Dobbs Ferry Classroom, Furniture - Cabinets, Furniture - Instructor's Podium, Furniture - Table (Shared Long Tables), Furniture - Whiteboard, Receptacles/Power Outlets, Shades/Blinds (basic), Storage Room/Closet, Technology - AV technology Space, Technology - Level 3, Technology - TV / DVD, Technology - Video Conference Capabilities, Technology - Zoom Software Installed, Unit Ventilator","false","false",""
"VIC102","VICTORY","Thursday","11:20AM-11:40AM","","","Active","12","classroom","Air Conditioner, Carpet, Dobbs Ferry Classroom, Furniture - Cabinets, Furniture - Instructor's Podium, Furniture - Table (Shared Long Tables), Furniture - Whiteboard, Receptacles/Power Outlets, Shades/Blinds (basic), Storage Room/Closet, Technology - AV technology Space, Technology - Level 3, Technology - TV / DVD, Technology - Video Conference Capabilities, Technology - Zoom Software Installed, Unit Ventilator","false","false",""
"VIC102","VICTORY","Thursday","1:00PM-1:15PM","","","Active","12","classroom","Air Conditioner, Carpet, Dobbs Ferry Classroom, Furniture - Cabinets, Furniture - Instructor's Podium, Furniture - Table (Shared Long Tables), Furniture - Whiteboard, Receptacles/Power Outlets, Shades/Blinds (basic), Storage Room/Closet, Technology - AV technology Space, Technology - Level 3, Technology - TV / DVD, Technology - Video Conference Capabilities, Technology - Zoom Software Installed, Unit Ventilator","false","false",""
